New ID,pro Relationship Start Date,pro Relationship End Date
46028550,07/16/2012,04/12/2013
46028550,03/12/2013,09/12/2013
46028550,09/12/2013,02/03/2015
46028550,02/03/2015,04/14/2016
46029118,02/28/2017,03/01/2017
46029118,03/01/2017,03/01/2017
46030105,03/09/2016,03/31/2016
46057127,09/16/2016,10/13/2016
46069138,09/02/2011,06/04/2012
46069138,06/05/2012,07/05/2012
46069138,07/05/2012,12/07/2012
46069757,02/06/2012,07/16/2012
46069757,07/16/2012,02/02/2017
46075507,02/16/2012,05/04/2012
46075507,05/04/2012,12/03/2012
46075507,12/03/2012,06/12/2013
46075507,08/14/2015,09/24/2015
46081226,12/03/2010,08/10/2012
46081971,10/15/2012,01/30/2013
46085760,03/05/2013,07/22/2013
46085760,11/24/2016,01/25/2017
46088412,10/14/2015,11/06/2015
46094348,06/13/2012,06/15/2012
46094348,06/15/2012,08/08/2012
46099003,08/01/2015,10/20/2015
46099003,10/20/2015,02/01/2016
46100968,11/22/2012,05/14/2013
46100968,04/22/2013,11/22/2013
46100968,11/22/2013,04/02/2014
46111531,08/24/2017,
46114658,01/05/2015,01/14/2015
46118283,04/03/2012,07/23/2012
46118283,04/12/2012,07/23/2012
46118283,09/30/2014,12/16/2014
46121632,11/12/2015,01/14/2016
46138862,05/07/2014,05/13/2014
46139403,06/01/2016,08/12/2016
46149277,01/19/2012,04/04/2012
46149277,11/07/2012,11/29/2012
46154064,01/07/2014,11/13/2014
46154064,11/13/2014,11/17/2014
46154064,11/17/2014,12/16/2014
46154064,12/04/2014,01/21/2015
46181304,11/16/2016,01/23/2017
46181304,07/27/2017,
46197663,03/19/2013,03/28/2013
46197663,06/03/2013,07/31/2013
46202399,06/13/2012,08/15/2012
46209117,03/15/2013,04/29/2013
46209117,04/29/2013,05/23/2013
46213995,12/11/2014,03/02/2015
46217477,11/10/2017,
46220036,10/05/2011,05/09/2012
46220036,06/25/2013,05/09/2014
46220036,05/09/2014,07/07/2014
46220036,10/07/2014,10/31/2014
46220036,10/31/2014,12/03/2014
46244102,06/03/2015,09/17/2015
46245778,01/04/2012,07/16/2012
46245778,07/16/2012,03/22/2013
46245778,03/13/2013,12/12/2013
46245778,12/12/2013,04/15/2014
46245778,04/09/2014,09/05/2014
46245778,09/15/2014,01/04/2015
46245778,01/05/2015,01/18/2015
46245778,01/19/2015,08/27/2015
46245778,08/27/2015,09/11/2015
46245778,09/11/2015,05/04/2016
46245778,11/12/2015,11/13/2015
46245778,05/04/2016,02/13/2017
46245778,01/12/2017,02/23/2017
46245778,02/23/2017,03/12/2017
46245778,09/20/2017,
46262739,04/07/2014,04/17/2014
46262739,04/17/2014,06/18/2014
46266699,09/12/2011,05/31/2012
46281791,03/07/2012,10/09/2012
46281791,10/09/2012,12/03/2012
46281791,12/03/2012,03/06/2013
46290516,03/20/2012,07/16/2012
46290516,07/16/2012,01/19/2015
46290516,01/19/2015,08/18/2015
46290516,08/18/2015,09/27/2016
46290516,09/23/2016,02/22/2017
46290516,09/20/2017,
46291055,02/26/2013,07/02/2013
46296464,02/08/2013,04/22/2015
46296464,04/22/2015,06/29/2015
46296464,06/29/2015,01/20/2017
46296464,01/27/2017,02/08/2017
46296464,11/13/2017,
46298562,12/15/2013,12/18/2013
46298562,12/18/2013,04/10/2014
46298562,01/18/2014,04/10/2014
46298562,04/10/2014,04/30/2014
46298562,05/12/2014,09/25/2014
46298562,09/25/2014,05/06/2015
46305219,04/09/2013,05/28/2013
46305219,07/31/2014,10/08/2014
46305219,05/08/2015,06/23/2015
46305219,06/23/2015,07/20/2015
46305219,12/02/2016,01/25/2017
46306164,01/25/2013,04/01/2013
46307236,05/03/2011,07/16/2012
46307236,07/16/2012,10/01/2013
46307390,03/12/2013,06/20/2013
46307390,09/26/2013,12/31/2013
46313489,03/25/2014,06/04/2014
46313489,06/04/2014,06/24/2014
46313489,06/26/2014,03/06/2015
46315606,02/06/2012,05/01/2012
46315606,05/01/2012,07/16/2012
46315606,07/16/2012,12/06/2013
46315606,12/06/2013,03/18/2014
46324966,09/23/2016,11/07/2016
46336196,04/18/2016,10/25/2016
46336196,10/25/2016,01/10/2017
46342524,12/09/2013,01/29/2014
46343177,05/20/2016,07/21/2016
46344679,09/26/2011,04/12/2012
46344679,07/16/2013,09/19/2013
46349047,09/24/2011,04/27/2012
46349047,04/28/2012,05/01/2012
46349047,07/31/2013,04/24/2014
46349047,04/24/2014,08/07/2014
46349047,08/07/2014,09/03/2015
46356468,02/10/2016,04/28/2016
46356794,12/03/2016,01/16/2017
46356794,01/16/2017,01/31/2017
46356794,01/31/2017,01/31/2017
46356794,01/31/2017,02/22/2017
46356794,09/20/2017,
46356942,10/21/2015,02/04/2016
46358233,02/03/2017,03/01/2017
46360290,02/16/2011,04/19/2012
46360290,12/15/2014,03/08/2015
46360290,04/14/2015,06/03/2015
46360290,08/05/2015,10/09/2015
46360869,09/29/2014,10/01/2014
46360869,10/01/2014,10/31/2014
46360869,10/31/2014,02/24/2015
46360869,02/24/2015,09/01/2015
46360869,02/24/2015,01/27/2016
46380011,01/13/2011,05/31/2012
46380011,05/31/2012,06/25/2012
46380011,06/25/2012,02/25/2013
46380011,02/25/2013,11/10/2014
46380011,11/13/2014,02/10/2015
46380011,02/10/2015,02/10/2015
46380011,02/10/2015,06/22/2015
46380011,10/28/2015,03/07/2016
46390619,03/25/2011,07/16/2012
46390619,07/16/2012,03/14/2017
46390619,10/27/2017,
46393132,12/30/2016,03/01/2017
46393132,03/01/2017,03/31/2017
46393132,10/03/2017,
46393211,03/03/2009,03/03/2014
46410053,11/10/2017,
46421431,01/21/2016,03/31/2016
46446232,11/05/2015,01/13/2016
46458606,12/23/2014,01/22/2015
46459660,02/20/2014,05/07/2014
46461931,05/10/2013,10/05/2016
46469811,10/09/2017,
46475688,01/25/2012,08/16/2012
46475688,08/17/2012,11/15/2012
46479201,10/15/2015,12/16/2015
46479201,12/17/2015,12/30/2015
46479201,12/30/2015,07/14/2016
46495600,10/30/2012,01/25/2013
46495600,11/13/2017,
46497358,10/12/2016,12/08/2016
46501629,02/20/2013,08/08/2013
46507963,02/04/2015,03/26/2015
46507963,11/13/2016,12/12/2016
46507963,08/04/2017,
46513040,01/17/2014,05/07/2014
46513040,02/14/2017,03/01/2017
46516735,12/21/2012,05/15/2013
46520204,06/27/2011,04/30/2012
46520204,05/01/2012,07/16/2012
46520204,07/16/2012,12/03/2012
46520204,12/03/2012,02/09/2015
46520204,02/09/2015,06/25/2015
46520204,06/25/2015,04/08/2016
46520204,04/08/2016,01/23/2017
46520204,01/23/2017,03/14/2017
46520204,10/13/2017,
46528012,05/29/2015,07/23/2015
46531433,04/29/2015,05/29/2015
46537315,08/10/2015,11/12/2015
46537315,07/18/2017,
46539594,01/06/2012,05/04/2012
46539594,01/09/2015,04/02/2015
46539594,04/02/2015,05/06/2015
46540040,10/03/2017,
46553037,05/28/2015,06/09/2015
46569072,03/16/2010,06/14/2012
46574328,09/10/2015,11/03/2015
46577521,02/16/2016,04/22/2016
46577521,12/22/2016,03/01/2017
46577521,11/13/2017,
46596665,06/27/2012,09/11/2012
46596665,12/13/2013,03/28/2014
46596665,03/28/2014,11/17/2014
46596665,05/25/2016,07/18/2016
46605906,12/28/2016,02/24/2017
46622772,07/19/2011,07/16/2012
46622772,07/16/2012,07/31/2012
46628701,01/12/2015,02/22/2015
46636231,02/08/2016,04/20/2016
46659366,04/17/2013,06/17/2013
46659617,12/21/2012,07/03/2013
46659617,07/04/2013,01/06/2014
46659617,02/12/2014,01/02/2015
46659617,01/02/2015,03/19/2015
46659617,01/21/2016,03/24/2016
46659617,05/03/2016,09/23/2016
46659617,10/03/2017,
46666647,09/23/2011,07/16/2012
46666647,07/16/2012,07/08/2015
46666647,07/08/2015,12/08/2015
46666647,09/02/2015,02/22/2017
46666647,02/22/2017,
46668726,04/30/2012,12/11/2013
46668726,12/12/2013,05/23/2014
46668726,12/10/2014,12/15/2014
46673185,08/25/2012,03/12/2013
46673185,03/12/2013,03/12/2013
46673185,03/12/2013,05/02/2013
46681140,02/23/2012,09/11/2012
46681140,04/26/2016,07/14/2016
46681140,07/14/2016,
46689600,08/15/2016,11/14/2016
46693667,05/08/2012,07/04/2012
46693667,07/05/2012,12/03/2012
46693667,12/03/2012,05/07/2013
46698126,10/12/2009,06/01/2012
46698126,06/26/2012,06/06/2013
46698126,02/13/2013,12/02/2013
46698126,06/07/2013,11/05/2014
46698126,09/15/2014,02/10/2015
46699005,08/11/2011,04/25/2012
46699005,05/03/2012,07/16/2012
46699005,07/16/2012,06/23/2014
46734775,10/23/2017,
46746568,02/21/2013,03/15/2013
46746568,04/01/2014,05/21/2014
46750197,04/01/2013,02/02/2015
46773597,07/03/2013,07/11/2013
46773597,07/11/2013,08/22/2013
46773597,09/24/2013,10/04/2013
46773597,10/04/2013,10/16/2013
46773597,10/16/2013,01/09/2014
46773597,04/20/2015,07/14/2015
46773597,12/17/2015,10/26/2016
46781758,02/16/2015,04/20/2015
46781758,04/20/2015,04/28/2015
46781758,04/28/2015,10/09/2015
46803090,05/07/2015,06/03/2015
46807944,07/09/2013,08/08/2013
46823939,08/23/2011,07/26/2012
46823939,07/08/2013,08/16/2013
46823939,11/26/2014,03/11/2015
46823939,02/29/2016,07/22/2016
46823939,07/22/2016,01/13/2017
46823939,11/13/2017,
46833344,07/31/2014,08/20/2014
46849388,06/19/2015,08/07/2015
46871871,10/21/2016,12/16/2016
46871871,12/16/2016,
46874598,02/24/2017,03/01/2017
46874598,11/03/2017,
46875820,01/18/2016,03/14/2017
46875820,09/20/2017,
46882831,09/26/2017,
46900513,01/20/2010,06/07/2012
46900513,06/07/2012,07/16/2012
46900513,07/16/2012,09/10/2013
46900513,09/10/2013,11/20/2014
46900513,11/20/2014,02/06/2015
46900513,02/07/2015,11/30/2015
46900513,11/23/2015,02/19/2016
46900513,02/19/2016,03/14/2017
46900513,11/06/2017,
46914685,12/20/2016,01/31/2017
46920431,01/04/2017,02/02/2017
46920431,05/22/2017,
46934020,03/06/2012,08/03/2012
46934020,08/03/2012,04/02/2013
46934020,08/03/2012,03/18/2014
46934020,03/19/2014,01/23/2015
46954478,07/14/2016,09/01/2016
46961635,02/04/2014,06/19/2014
46965831,08/08/2013,10/21/2014
46979273,07/22/2014,09/23/2014
46979273,09/23/2014,03/23/2015
46979273,03/23/2015,06/22/2015
46979680,02/07/2012,07/31/2012
46979680,06/18/2013,08/08/2013
46979680,12/02/2013,12/09/2013
46979680,12/09/2013,03/24/2014
47001187,03/13/2013,04/01/2013
47011217,04/18/2017,
47015303,03/17/2015,04/20/2015
47015303,04/20/2015,05/26/2015
47026654,03/27/2012,05/04/2012
47050450,11/08/2011,05/14/2012
47050450,05/14/2012,07/16/2012
47050450,07/16/2012,04/09/2013
47050450,09/12/2013,02/06/2015
47050450,02/03/2015,05/11/2015
47054103,10/23/2017,
47061334,10/23/2017,
47070901,03/31/2015,04/19/2015
47070901,04/19/2015,07/13/2015
47086230,02/20/2013,09/10/2013
47086230,09/11/2013,01/17/2014
47088795,11/26/2013,02/06/2014
47088795,02/06/2014,08/15/2014
47088795,08/15/2014,09/08/2014
47088795,09/08/2014,05/15/2015
47092346,12/08/2014,12/08/2014
47092346,02/18/2015,07/06/2015
47092346,11/21/2016,03/01/2017
47092346,03/01/2017,03/02/2017
47093698,09/12/2016,10/11/2016
47093698,10/11/2016,03/14/2017
47093698,10/05/2017,
47110448,10/17/2012,02/06/2013
47110448,02/06/2013,05/30/2013
47112881,08/19/2013,01/07/2015
47124884,01/23/2014,02/06/2014
47124884,02/07/2014,06/05/2015
47124884,06/05/2015,06/29/2015
47124884,06/29/2015,08/17/2015
47124884,08/17/2015,04/08/2016
47124884,04/08/2016,02/22/2017
47124884,04/11/2016,04/14/2016
47127131,10/10/2013,01/23/2014
47145341,08/15/2016,10/17/2016
47145655,11/16/2016,03/01/2017
47145655,03/01/2017,03/01/2017
47156697,08/05/2014,08/26/2014
47156697,04/07/2015,06/11/2015
47177337,08/23/2011,08/01/2012
47186561,11/25/2014,03/13/2015
47186561,03/13/2015,05/13/2016
47189843,12/04/2013,12/16/2013
47189843,03/10/2014,04/17/2014
47213422,10/23/2017,
47222792,09/23/2015,12/30/2015
47238301,11/03/2015,02/22/2017
47238301,10/23/2017,
47248381,01/27/2015,02/18/2015
47248381,02/18/2015,10/21/2015
47254732,05/16/2016,05/16/2016
47254732,05/16/2016,02/01/2017
47264355,07/03/2013,08/02/2013
47264355,07/28/2014,09/01/2014
47267056,08/24/2017,
47270231,07/16/2012,10/07/2016
47280637,06/17/2016,09/13/2016
47280637,09/13/2016,02/08/2017
47280637,02/08/2017,02/10/2017
47286817,10/31/2011,04/20/2012
47286817,05/29/2012,12/31/2012
47286817,04/11/2014,06/02/2014
47286817,06/02/2014,06/09/2014
47286817,06/09/2014,09/05/2014
47286817,10/14/2014,04/02/2015
47286817,09/22/2016,11/03/2016
47286817,10/23/2017,
47301726,10/29/2014,12/12/2014
47308599,11/17/2016,01/18/2017
47309379,05/12/2014,07/03/2014
47344444,12/27/2012,02/15/2013
47344444,12/19/2013,05/15/2014
47346388,09/08/2014,10/01/2014
47346388,10/01/2014,10/14/2014
47346388,10/14/2014,08/06/2015
47352178,09/22/2017,
47381403,08/19/2015,12/17/2015
47382820,03/26/2012,04/19/2012
47401252,09/01/2014,09/24/2014
47407696,12/09/2015,01/13/2016
47417991,07/28/2014,10/17/2014
47420076,08/28/2012,09/04/2012
47420076,09/04/2012,09/04/2012
47420076,09/04/2012,06/13/2013
47420076,06/13/2013,03/14/2014
47420298,06/28/2013,08/12/2013
47421156,06/05/2014,06/26/2014
47421156,07/23/2014,11/04/2014
47421156,11/10/2014,11/21/2014
47421156,11/21/2014,06/25/2015
47438902,06/18/2014,07/31/2014
47438902,07/11/2014,07/31/2014
47442372,02/10/2016,02/16/2016
47442372,11/22/2016,01/26/2017
47449623,09/06/2013,10/08/2013
47452566,05/01/2012,05/22/2012
47457872,08/24/2012,03/07/2013
47458659,06/17/2011,05/14/2012
47458659,05/14/2012,07/16/2012
47458659,07/16/2012,03/07/2013
47458659,03/07/2013,11/10/2015
47461172,06/05/2014,11/20/2014
47461172,11/20/2014,11/12/2015
47461172,11/12/2015,03/07/2016
47461172,03/07/2016,08/22/2016
47468018,07/21/2011,07/16/2012
47468018,07/16/2012,08/28/2012
47468021,02/16/2015,04/20/2015
47468021,04/20/2015,05/21/2015
47468021,03/04/2016,05/13/2016
47478190,02/08/2016,03/24/2016
47480283,10/02/2012,04/18/2013
47480283,04/18/2013,10/25/2013
47480283,11/05/2013,03/07/2014
47483443,10/24/2017,
47484406,07/13/2016,09/05/2016
47484406,11/28/2016,02/20/2017
47486216,11/06/2014,02/13/2015
47486217,07/24/2015,08/27/2015
47486217,08/28/2015,11/05/2015
47486217,07/18/2017,
47497555,09/25/2014,12/17/2014
47497555,02/17/2015,04/05/2015
47497555,09/20/2017,
47502510,08/01/2012,12/03/2012
47502510,12/03/2012,03/01/2013
47502510,03/13/2013,04/22/2013
47502510,04/22/2013,06/17/2013
47502510,02/12/2014,05/07/2014
47502510,05/07/2014,01/02/2015
47502510,01/02/2015,01/02/2015
47502510,01/02/2015,05/12/2015
47502510,05/12/2015,06/25/2015
47502510,07/20/2016,08/24/2016
47521547,10/23/2017,
47524080,06/12/2012,07/06/2012
47524080,07/06/2012,10/09/2012
47524080,02/27/2013,06/24/2013
47573452,12/24/2014,02/25/2015
47573452,02/25/2015,02/04/2016
47575642,11/05/2012,01/03/2013
47575642,05/12/2014,02/11/2015
47583698,07/25/2011,11/07/2012
47587596,11/16/2015,01/27/2016
47587596,03/15/2016,04/01/2016
47587596,04/01/2016,05/17/2016
47587596,05/18/2016,01/31/2017
47587596,01/31/2017,01/31/2017
47587596,01/31/2017,02/22/2017
47587596,09/06/2017,
47591486,01/20/2012,07/16/2012
47591486,07/16/2012,06/21/2013
47591486,06/21/2013,08/10/2015
47591486,08/10/2015,08/10/2015
47591486,08/28/2015,09/22/2015
47591486,09/22/2015,03/10/2016
47591486,03/10/2016,03/14/2017
47591486,04/11/2017,
47594076,04/07/2009,10/22/2012
47597022,03/19/2013,09/23/2013
47605923,12/13/2011,08/03/2012
47605923,07/13/2012,07/16/2012
47605923,07/16/2012,11/26/2012
47621932,07/28/2016,09/09/2016
47626453,05/11/2015,07/07/2015
47630289,06/11/2012,12/24/2012
47630289,03/28/2013,09/18/2013
47637040,02/10/2014,04/28/2014
47637040,05/09/2014,06/24/2014
47637040,06/24/2014,04/02/2015
47652573,06/19/2015,09/22/2015
47652573,10/22/2015,11/09/2015
47655776,11/01/2013,05/29/2014
47659472,02/13/2014,04/15/2014
47674684,10/10/2011,07/31/2012
47674684,07/31/2012,09/03/2012
47674684,08/28/2012,03/29/2013
47674684,04/02/2013,01/21/2014
47674684,08/19/2014,12/23/2014
47674684,12/23/2014,01/16/2015
47674684,01/16/2015,06/05/2015
47674684,06/05/2015,06/29/2015
47674684,06/29/2015,11/07/2015
47674684,12/07/2016,02/24/2017
47690234,07/16/2015,09/24/2015
47706307,09/21/2012,11/29/2012
47706307,09/21/2012,11/29/2012
47720062,07/07/2014,08/27/2015
47723771,08/31/2012,11/06/2012
47723771,11/06/2012,12/24/2012
47723771,12/24/2012,11/05/2013
47724709,01/11/2013,05/22/2013
47729627,08/10/2016,09/12/2016
47729627,09/13/2016,11/18/2016
47729627,11/18/2016,02/21/2017
47729627,02/22/2017,03/14/2017
47729627,03/14/2017,03/30/2017
47744658,01/20/2015,04/01/2015
47744658,04/01/2015,03/29/2016
47744658,03/29/2016,11/02/2016
47744658,10/26/2017,
47768294,04/10/2013,05/13/2013
47768294,08/15/2013,05/12/2014
47768294,01/12/2015,03/20/2015
47790617,06/06/1995,02/18/2013
47797755,08/12/2016,11/02/2016
47797755,11/02/2016,02/13/2017
47815642,08/24/2016,10/21/2016
47818780,12/24/2012,12/24/2012
47836559,02/27/2012,11/07/2012
47836559,11/07/2012,12/11/2013
47836559,04/11/2015,04/19/2015
47836559,04/19/2015,06/25/2015
47837960,01/05/2015,02/22/2015
47837960,02/07/2017,03/01/2017
47839604,08/07/2012,12/01/2014
47839604,12/08/2014,12/23/2014
47844461,02/17/2012,07/27/2012
47856290,02/17/2012,09/13/2012
47856290,02/14/2013,07/15/2013
47856290,09/25/2013,01/30/2014
47856290,08/13/2014,08/19/2014
47877351,01/29/2014,02/24/2014
47877351,02/24/2014,10/03/2014
47877351,10/03/2014,12/31/2014
47877351,12/31/2014,04/01/2015
47959461,02/16/2017,03/01/2017
47965669,01/05/2017,03/01/2017
47965669,03/01/2017,03/07/2017
47968021,09/22/2017,
47968204,11/13/2017,
47971231,03/19/2012,06/25/2012
47971231,06/25/2012,10/25/2012
47971231,10/25/2012,11/20/2012
47971231,11/20/2012,02/11/2013
47971231,03/25/2013,07/19/2013
47971231,08/01/2013,10/07/2013
47971231,12/09/2013,04/24/2014
47971231,04/24/2014,08/07/2014
47971231,08/07/2014,12/09/2014
47971231,11/13/2017,
47985271,01/12/2015,01/23/2015
48003688,10/25/2016,11/24/2016
48003688,05/17/2017,
48004378,02/10/2015,05/28/2015
48004378,06/08/2016,08/17/2016
48011899,09/06/2013,02/25/2014
48012000,02/09/2012,02/19/2013
48012000,02/19/2013,03/03/2014
48012148,05/31/2016,08/08/2016
48012148,08/09/2016,08/17/2016
48012148,08/17/2016,11/03/2016
48012148,11/03/2016,01/31/2017
48020547,03/20/2015,04/01/2015
48023950,10/16/2013,01/07/2014
48023950,10/17/2013,10/22/2013
48023950,10/22/2013,12/30/2013
48023950,12/23/2013,01/13/2015
48023950,01/13/2015,04/10/2015
48023950,04/10/2015,08/27/2015
48023950,08/27/2015,01/31/2017
48023950,01/21/2016,05/10/2016
48023950,01/31/2017,01/31/2017
48023950,01/31/2017,01/31/2017
48023950,01/31/2017,02/22/2017
48023950,02/22/2017,
48026223,12/01/2016,01/27/2017
48030504,01/09/2015,02/19/2015
48030504,02/19/2015,09/07/2015
48030504,09/07/2015,01/21/2016
48030504,09/07/2015,05/16/2016
48032351,02/17/2012,02/11/2013
48046531,10/09/2015,10/21/2015
48075043,05/07/2010,12/10/2012
48075043,12/10/2012,05/22/2014
48080300,03/23/2015,04/18/2015
48080300,04/18/2015,07/22/2015
48082694,09/20/2013,07/24/2014
48113633,10/12/2012,02/22/2013
48129040,03/21/2013,06/21/2013
48166174,06/24/2011,05/14/2012
48167126,02/24/2017,03/01/2017
48167126,03/01/2017,03/01/2017
48173900,12/03/2012,04/29/2013
48173900,08/07/2013,10/22/2013
48183325,09/30/2015,07/06/2016
48185527,05/31/2012,11/23/2012
48201944,02/10/2017,03/01/2017
48201944,09/06/2017,
48207100,03/11/2014,06/03/2014
48215417,07/21/2016,08/24/2016
48215417,07/24/2017,
48226751,03/29/2012,02/02/2013
48226751,02/24/2014,07/07/2016
48226751,07/08/2016,09/29/2016
48227456,02/22/2012,09/03/2012
48242256,05/27/2016,08/24/2016
48245327,05/03/2012,10/16/2012
48245327,04/20/2015,07/01/2015
48248851,08/21/2015,10/30/2015
48258795,05/25/2016,08/11/2016
48258795,09/21/2016,11/02/2016
48271612,02/06/2012,07/16/2012
48271612,07/16/2012,10/15/2015
48271765,07/26/2012,10/25/2012
48278925,04/27/2010,01/29/2013
48279560,02/04/2014,02/06/2014
48279560,02/07/2014,04/08/2014
48279560,04/10/2014,04/16/2014
48279560,04/16/2014,10/10/2014
48279560,10/10/2014,10/22/2014
48279560,10/22/2014,11/01/2015
48279560,05/25/2016,08/25/2016
48279560,02/13/2017,03/01/2017
48285926,06/19/2015,08/20/2015
48288469,03/27/2014,06/16/2014
48305781,05/13/2014,06/27/2014
48313606,05/08/2013,09/30/2013
48314275,10/07/2014,10/08/2014
48314275,10/08/2014,11/06/2014
48314275,10/09/2014,02/02/2015
48314275,05/14/2015,07/20/2015
48314526,10/29/2014,01/06/2015
48318379,05/18/2011,05/25/2012
48328099,12/03/2013,02/18/2014
48330785,09/06/2012,05/24/2013
48339424,04/06/2016,07/12/2016
48349945,04/29/2014,06/11/2014
48349945,11/11/2015,12/29/2015
48349945,01/20/2016,06/02/2016
48352535,03/01/2012,07/16/2012
48352535,07/16/2012,01/22/2013
48352535,01/22/2013,03/27/2014
48367102,07/11/2013,07/16/2013
48367102,07/16/2013,08/23/2013
48367102,10/07/2013,10/11/2013
48377584,11/25/2011,08/17/2012
48377584,08/17/2012,01/30/2013
48396071,03/21/2013,04/29/2013
48396071,04/29/2013,08/06/2013
48396071,02/16/2016,04/13/2016
48396071,04/13/2016,04/19/2016
48404550,04/18/2016,08/19/2016
48406105,07/11/2014,11/19/2014
48411732,01/22/2014,05/02/2014
48411732,05/02/2014,05/27/2014
48411732,05/27/2014,09/09/2014
48411732,02/02/2015,04/01/2015
48417536,01/30/2017,03/01/2017
48418635,04/15/2013,05/16/2013
48433827,11/11/2014,01/20/2015
48433827,01/20/2015,06/30/2015
48433827,06/30/2015,04/11/2016
48442077,02/03/2015,04/07/2015
48446396,06/28/2016,10/05/2016
48453809,08/30/2016,09/09/2016
48458455,04/16/2014,06/11/2014
48458525,10/23/2017,
48474792,07/13/2012,08/20/2012
48474792,08/20/2012,10/24/2013
48474792,11/26/2013,11/28/2013
48475451,04/07/2015,05/19/2015
48487352,11/29/2016,02/15/2017
48487352,07/27/2017,
48488550,12/04/2013,04/10/2014
48488550,07/07/2014,07/11/2014
48488550,07/11/2014,09/17/2014
48488550,12/30/2014,02/17/2015
48488550,03/06/2015,06/17/2015
48489968,09/24/2015,01/08/2016
48491542,03/25/2015,04/18/2015
48491542,04/18/2015,05/08/2015
48494453,03/16/2016,06/17/2016
48500238,06/07/2016,10/31/2016
48501893,06/25/2012,10/16/2012
48501893,09/20/2013,09/26/2013
48506524,04/16/2013,07/01/2013
48506524,08/09/2013,11/25/2013
48516630,10/23/2017,
48532049,01/05/2015,02/20/2015
48532049,08/01/2015,10/16/2015
48533117,11/02/2012,11/20/2012
48535397,02/10/2017,03/01/2017
48544560,09/08/2014,10/01/2014
48544560,10/01/2014,11/10/2014
48544560,08/28/2015,09/06/2016
