New ID,Age at referral,Gender,Ethnicity,Ward,Referral date
3543608,0,F,Black or Black British,Hornsey,04/07/2015
3550377,9,M,White,Seven Sisters,07/13/2015
3560163,17,M,White,,04/11/2017
3574993,3,M,White,Harringay,03/11/2016
3578132,0,U,Black or Black British,Northumberland Park,10/10/2017
3578537,13,F,White,Bounds Green,03/02/2015
3596755,8,Male,Black / African / Caribbean / Black British,Tottenham Hale,05/24/2012
3596755,10,M,Black or Black British,Tottenham Hale,09/30/2014
3605252,,U,,,02/08/2016
3612854,17,F,White,Highgate,08/15/2016
3619856,7,F,Black or Black British,St Ann's,06/19/2014
3619856,8,F,Black or Black British,St Ann's,06/16/2015
3619856,10,F,Black or Black British,St Ann's,10/27/2017
3626022,0,F,Asian or Asian British,Northumberland Park,04/10/2015
3651950,12,Female,No data,Tottenham Hale,11/07/2012
3664102,7,Female,White,Tottenham Green,10/29/2012
3674031,9,M,Asian or Asian British,Tottenham Green,03/22/2017
3684416,3,F,White,Hornsey,09/26/2014
3687280,5,M,Black or Black British,Noel Park,10/21/2015
3687280,5,M,Black or Black British,Noel Park,12/04/2015
3691865,2,M,Black or Black British,White Hart Lane,01/27/2016
3691865,2,M,Black or Black British,White Hart Lane,01/29/2016
3693166,6,Female,Black / African / Caribbean / Black British,Noel Park,09/13/2012
3694725,2,F,White,Woodside,06/15/2016
3694725,2,F,White,Woodside,06/23/2016
3698984,9,M,Black or Black British,,11/13/2014
3708523,14,M,White,Tottenham Green,05/03/2017
3710051,17,Male,Black / African / Caribbean / Black British,White Hart Lane,12/20/2012
3711087,13,M,White,Bruce Grove,10/19/2016
3715609,9,F,White,Woodside,07/01/2016
3715609,10,F,White,Woodside,07/10/2017
3721449,0,F,Mixed,Woodside,06/14/2017
3723038,0,Unknown,White,Bounds Green,08/29/2012
3730449,2,F,Asian or Asian British,West Green,11/14/2017
3734280,5,M,Black or Black British,Tottenham Hale,02/21/2017
3738151,14,M,White,Seven Sisters,10/09/2015
3738151,15,M,White,Seven Sisters,12/05/2016
3738151,16,M,White,Seven Sisters,05/17/2017
3741731,6,M,White,Harringay,05/17/2017
3752243,1,F,Black or Black British,,02/24/2017
3788039,6,F,Black or Black British,Tottenham Hale,10/22/2014
3788039,7,F,Black or Black British,Tottenham Hale,04/14/2016
3788039,8,F,Black or Black British,Tottenham Hale,07/05/2017
3803212,8,F,Not stated,,11/04/2015
3803212,8,F,Not stated,,11/23/2015
3812506,6,M,Black or Black British,Woodside,01/06/2017
3817003,15,F,,Stroud Green,09/07/2017
3842875,17,M,Black or Black British,White Hart Lane,06/09/2016
3847302,17,M,Black or Black British,Northumberland Park,08/07/2017
3850974,15,F,Chinese or other ethnic group,Harringay,02/17/2016
3853446,0,M,Black or Black British,Northumberland Park,06/17/2015
3871802,8,M,Black or Black British,,08/11/2014
3877352,13,F,,Tottenham Green,07/17/2014
3885606,3,U,Not stated,Seven Sisters,01/21/2016
3907462,17,M,Black or Black British,,12/29/2014
3908726,1,F,Black or Black British,Woodside,12/10/2015
3918813,6,F,White,Bruce Grove,05/02/2017
3922532,16,F,White,Hornsey,10/05/2015
3926300,0,M,Mixed,Tottenham Green,04/13/2017
3934270,11,Female,No data,Not Stated,01/29/2013
3934270,14,F,Not stated,Tottenham Green,11/09/2015
3934270,14,F,Not stated,Tottenham Green,03/10/2016
3934270,14,F,Not stated,Tottenham Green,06/27/2016
3934270,15,F,Not stated,Tottenham Green,09/02/2016
3934270,15,F,Not stated,Tottenham Green,11/23/2016
3934270,15,F,Not stated,Tottenham Green,02/03/2017
3934270,15,F,Not stated,Tottenham Green,06/07/2017
3934955,1,Female,No data,Seven Sisters,09/27/2012
3936224,13,F,,White Hart Lane,10/22/2015
3938653,11,F,White,West Green,10/30/2014
3938653,11,F,White,West Green,02/27/2015
3938653,14,F,White,West Green,11/14/2017
3963899,15,M,White,West Green,11/18/2015
3964055,12,M,White,Harringay,02/02/2015
3969825,4,F,Black or Black British,Woodside,04/11/2017
3970896,1,M,,,07/06/2015
3982198,1,F,Black or Black British,,01/18/2016
3993229,14,F,White,Tottenham Green,07/29/2016
3993229,15,F,White,Tottenham Green,03/09/2017
3993229,16,F,White,Tottenham Green,08/16/2017
3993229,16,F,White,Tottenham Green,11/08/2017
4000446,12,M,Black or Black British,Tottenham Green,04/01/2015
4000446,13,M,Black or Black British,Tottenham Green,10/14/2016
4009066,5,M,White,White Hart Lane,09/29/2017
4013881,15,F,White,Tottenham Green,01/04/2016
4013881,16,F,White,Tottenham Green,03/15/2016
4013881,17,F,White,Tottenham Green,10/20/2017
4020471,16,F,Mixed,,06/17/2015
4020471,16,F,Mixed,,01/25/2016
4029535,16,M,Chinese or other ethnic group,,03/23/2017
4029546,2,F,,Tottenham Hale,10/07/2016
4042412,8,F,Black or Black British,Woodside,09/02/2015
4043811,5,F,Black or Black British,Tottenham Hale,09/19/2016
4047864,,U,White,Bruce Grove,01/05/2016
4047864,,U,White,Bruce Grove,10/25/2016
4052914,13,F,White,Northumberland Park,09/17/2015
4055886,12,F,Not stated,Seven Sisters,10/27/2014
4056994,7,Male,Black / African / Caribbean / Black British,,10/10/2012
4056994,9,M,Black or Black British,,04/23/2015
4057998,15,F,White,Woodside,05/17/2016
4067884,7,F,Mixed,Northumberland Park,03/18/2016
4067884,8,F,Mixed,Northumberland Park,03/20/2017
4084768,14,M,Black or Black British,Bruce Grove,09/03/2015
4087016,5,M,Chinese or other ethnic group,Tottenham Hale,06/07/2016
4087414,13,F,Black or Black British,White Hart Lane,09/29/2014
4087414,14,F,Black or Black British,White Hart Lane,10/12/2015
4092814,7,F,Black or Black British,Noel Park,06/28/2017
4107494,12,M,Black or Black British,Seven Sisters,04/23/2015
4120313,5,M,Black or Black British,Bruce Grove,05/23/2014
4120313,8,M,Black or Black British,Bruce Grove,02/10/2017
4133586,11,M,Black or Black British,Northumberland Park,10/08/2014
4133586,12,M,Black or Black British,Northumberland Park,07/30/2015
4133586,13,M,Black or Black British,Northumberland Park,05/16/2016
4141482,1,Female,Black / African / Caribbean / Black British,Seven Sisters,05/02/2012
4141482,1,Female,Black / African / Caribbean / Black British,Seven Sisters,05/09/2012
4143456,7,F,Black or Black British,Northumberland Park,07/18/2017
4148719,14,M,,Noel Park,03/24/2015
4148719,16,M,,Noel Park,11/28/2016
4149122,5,M,Not stated,Alexandra,02/16/2017
4149122,6,M,Not stated,Alexandra,09/15/2017
4159773,13,F,Chinese or other ethnic group,Seven Sisters,11/26/2015
4165640,0,M,White,,09/12/2014
4168257,11,F,Mixed,,10/28/2014
4218416,15,M,White,White Hart Lane,02/08/2017
4223486,4,F,Black or Black British,Seven Sisters,10/10/2014
4239996,6,Male,White,Woodside,04/13/2012
4240926,14,F,Mixed,Tottenham Green,10/06/2017
4241067,5,F,White,Bounds Green,06/23/2016
4243851,2,M,Mixed,,06/13/2017
4246237,16,M,Black or Black British,St Ann's,10/27/2017
4251354,7,M,White,Stroud Green,07/10/2015
4251354,9,M,White,Stroud Green,08/12/2016
4251354,9,M,White,Stroud Green,08/22/2016
4275636,0,F,,Northumberland Park,11/07/2017
4281855,5,F,Mixed,,04/10/2014
4281855,6,F,Mixed,,04/07/2015
4282279,12,M,White,,04/05/2017
4285083,5,M,White,Alexandra,02/27/2015
4285083,6,M,White,Alexandra,04/06/2016
4288161,0,M,Not stated,White Hart Lane,02/03/2017
4288161,1,M,Not stated,White Hart Lane,08/16/2017
4289256,13,F,Black or Black British,St Ann's,10/27/2016
4292806,16,Female,Black / African / Caribbean / Black British,Seven Sisters,08/29/2012
4297799,9,Male,Mixed / multiple,St Ann's,03/15/2013
4319964,10,F,Mixed,White Hart Lane,06/06/2014
4319964,11,F,Mixed,White Hart Lane,12/09/2015
4319964,13,F,Mixed,White Hart Lane,10/20/2017
4322712,15,F,,Bruce Grove,01/16/2017
4332893,4,F,Mixed,St Ann's,05/22/2017
4337054,,U,Not stated,Bruce Grove,03/02/2015
4373536,8,M,Not stated,Woodside,06/14/2017
4387836,10,F,Black or Black British,Tottenham Green,10/16/2015
4395552,1,Female,Black / African / Caribbean / Black British,Stroud Green,10/22/2012
4395552,6,F,Black or Black British,Stroud Green,05/09/2017
4399552,5,M,Chinese or other ethnic group,Bruce Grove,10/16/2017
4399863,17,M,Black or Black British,Bounds Green,04/15/2015
4411035,16,F,Black or Black British,,03/24/2016
4415691,4,F,White,Bounds Green,07/04/2016
4418071,16,M,Black or Black British,Bruce Grove,08/30/2017
4419890,3,F,White,St Ann's,12/29/2014
4439531,2,F,Mixed,,10/23/2014
4441865,113,Male,Black / African / Caribbean / Black British,Hornsey,02/13/2013
4441865,1,M,Black or Black British,Woodside,10/02/2014
4461477,14,F,Mixed,Fortis Green,01/12/2017
4468140,11,M,Black or Black British,Bounds Green,10/09/2015
4468140,12,M,Black or Black British,Bounds Green,09/23/2016
4469882,4,Male,White,Bounds Green,07/31/2012
4482996,15,M,Not stated,Muswell Hill,10/03/2016
4483010,4,F,Black or Black British,Tottenham Green,06/24/2015
4487386,13,Male,Mixed / multiple,Northumberland Park,05/31/2012
4487386,13,Male,Mixed / multiple,Northumberland Park,08/29/2012
4489003,0,M,Not stated,,02/13/2017
4496846,16,F,Not stated,Tottenham Hale,03/21/2016
4499125,6,Male,No data,Seven Sisters,02/21/2013
4500949,8,M,Black or Black British,Crouch End,02/11/2016
4516026,8,Male,White,Northumberland Park,09/13/2012
4530536,1,Male,Black / African / Caribbean / Black British,Not Stated,05/27/2012
4545143,5,M,Black or Black British,,10/22/2014
4547905,6,Male,Black / African / Caribbean / Black British,,05/24/2012
4548155,4,F,Black or Black British,Tottenham Green,12/02/2016
4565146,1,Male,Black / African / Caribbean / Black British,Tottenham Green,04/17/2012
4569434,10,F,Black or Black British,Seven Sisters,05/30/2017
4571933,1,M,White,Tottenham Hale,01/05/2016
4571933,2,M,White,Tottenham Hale,05/30/2017
4573991,1,M,Mixed,Bruce Grove,04/24/2017
4573991,1,M,Mixed,Bruce Grove,05/17/2017
4575159,1,Female,Black / African / Caribbean / Black British,West Green,03/05/2013
4608503,0,U,Not stated,Noel Park,12/01/2014
4610272,3,M,Chinese or other ethnic group,Tottenham Hale,07/15/2014
4614982,5,F,White,,05/02/2017
4619760,2,Male,White,Northumberland Park,04/26/2012
4630119,0,F,White,Fortis Green,02/09/2017
4638557,0,Female,Mixed / multiple,Seven Sisters,02/05/2013
4644709,0,M,,White Hart Lane,10/25/2016
4644709,0,M,,White Hart Lane,01/09/2017
4665932,3,M,Black or Black British,Bruce Grove,01/30/2017
4665932,4,M,Black or Black British,Bruce Grove,09/22/2017
4670119,13,Male,Black / African / Caribbean / Black British,Highgate,09/18/2012
4672379,0,Female,Black / African / Caribbean / Black British,White Hart Lane,02/01/2013
4681109,5,Male,Mixed / multiple,,04/02/2012
4681109,8,M,Mixed,Woodside,12/30/2015
4697325,8,M,Mixed,Hornsey,06/07/2017
4712802,0,M,White,Seven Sisters,07/12/2016
4725632,14,M,Asian or Asian British,Fortis Green,03/20/2017
4726990,13,F,Not stated,Muswell Hill,05/10/2017
4726990,13,F,Not stated,Muswell Hill,09/22/2017
4732755,13,M,Black or Black British,Woodside,01/18/2016
4760720,14,F,Black or Black British,Highgate,05/13/2015
4769039,15,F,Mixed,White Hart Lane,12/19/2016
4770498,7,Female,White,White Hart Lane,03/26/2013
4772072,9,F,Black or Black British,Harringay,09/04/2017
4779751,12,M,Black or Black British,Tottenham Green,02/25/2016
4779751,13,M,Black or Black British,Tottenham Green,07/20/2016
4779751,13,M,Black or Black British,Tottenham Green,04/03/2017
4779751,14,M,Black or Black British,Tottenham Green,06/12/2017
4789893,1,M,White,,01/05/2015
4789893,1,M,White,,03/09/2015
4791641,12,F,Not stated,,05/31/2016
4794186,0,M,Black or Black British,,08/01/2016
4795684,15,M,Mixed,Noel Park,03/18/2016
4805952,0,M,Black or Black British,St Ann's,11/09/2016
4805952,0,M,Black or Black British,St Ann's,10/18/2017
4808326,0,Male,Other Ethnic Group,Stroud Green,10/10/2012
4808326,0,Male,Other Ethnic Group,Stroud Green,09/10/2012
4818357,2,F,Mixed,,04/24/2014
4818357,3,F,Mixed,,09/26/2014
4874876,14,M,Black or Black British,Bruce Grove,02/11/2016
4891847,3,F,Mixed,Stroud Green,03/31/2017
4891847,4,F,Mixed,Stroud Green,10/09/2017
4895060,13,F,,,09/07/2016
4897446,9,M,Black or Black British,,10/06/2015
4898436,1,Male,White,Northumberland Park,09/19/2012
4898942,1,M,Black or Black British,Seven Sisters,01/21/2016
4898942,2,M,Black or Black British,Seven Sisters,01/06/2017
4899807,0,F,White,White Hart Lane,03/08/2016
4903348,8,M,White,,12/02/2016
4904697,3,M,Asian or Asian British,West Green,08/28/2015
4904697,3,M,Asian or Asian British,West Green,06/15/2016
4904697,4,M,Asian or Asian British,West Green,07/01/2016
4908605,0,F,Not stated,St Ann's,10/30/2015
4908605,0,F,Not stated,St Ann's,02/22/2016
4908605,1,F,Not stated,St Ann's,01/06/2017
4934093,2,F,,,09/11/2015
4937494,2,F,Asian or Asian British,Tottenham Hale,06/01/2016
4937494,2,F,Asian or Asian British,Tottenham Hale,08/17/2016
4952998,0,F,Mixed,Hornsey,09/26/2016
4954490,15,F,Chinese or other ethnic group,Seven Sisters,06/28/2016
4954490,15,F,Chinese or other ethnic group,Seven Sisters,09/28/2016
4955739,10,Female,Black / African / Caribbean / Black British,Tottenham Green,12/12/2012
4957998,0,U,Not stated,,10/06/2015
4975652,14,F,Black or Black British,Noel Park,04/06/2016
4975652,15,F,Black or Black British,Noel Park,06/21/2017
4981547,0,Female,Unknown,Woodside,05/02/2012
4984397,17,Female,Black / African / Caribbean / Black British,,10/22/2012
4986107,4,F,White,Highgate,12/22/2014
4986107,4,F,White,Highgate,01/16/2015
4986107,7,F,White,Highgate,03/01/2017
5000034,14,M,White,,10/05/2015
5000034,14,M,White,,11/12/2015
5009057,6,M,White,Harringay,11/11/2016
5022923,17,Female,Black / African / Caribbean / Black British,Tottenham Hale,10/12/2012
5023754,16,M,White,West Green,02/22/2017
5023754,16,M,White,West Green,04/18/2017
5056427,8,M,White,Hornsey,11/08/2017
5064984,14,M,Not stated,Noel Park,10/07/2014
5089428,11,M,Black or Black British,St Ann's,10/09/2014
5092178,8,M,White,,03/20/2015
5092178,8,M,White,,07/31/2015
5100346,16,F,,Alexandra,11/01/2017
5116886,3,Male,White,Northumberland Park,08/02/2012
5116886,5,M,,,05/20/2014
5127720,9,F,White,Hornsey,10/12/2016
5149303,6,M,Black or Black British,,06/06/2014
5153190,9,Male,White,Highgate,04/19/2012
5166141,15,F,Mixed,Tottenham Green,06/19/2017
5166883,2,F,Black or Black British,Woodside,07/03/2017
5170589,0,F,Asian or Asian British,Noel Park,09/13/2015
5172222,3,F,Not stated,Tottenham Green,02/01/2017
5176172,7,M,Not stated,,07/28/2017
5190500,9,M,Asian or Asian British,Bruce Grove,08/01/2016
5198676,12,F,Mixed,Bruce Grove,08/19/2015
5215778,14,F,Asian or Asian British,,05/10/2016
5215778,14,F,Asian or Asian British,,07/15/2016
5225071,10,M,Mixed,,02/12/2016
5234210,15,F,White,Crouch End,11/02/2015
5242459,13,F,White,Harringay,02/19/2015
5252829,12,F,Black or Black British,,03/13/2015
5260530,0,M,Not stated,,06/26/2015
5263490,5,F,White,Tottenham Green,12/23/2015
5263490,6,F,White,Tottenham Green,06/01/2016
5267149,6,Male,Other Ethnic Group,Bounds Green,05/29/2012
5280679,1,M,Mixed,Crouch End,03/27/2017
5285789,6,F,Chinese or other ethnic group,Highgate,05/08/2015
5292015,2,Male,Mixed / multiple,Not Stated,03/07/2013
5295096,14,F,White,Northumberland Park,01/14/2016
5296381,2,M,Not stated,Seven Sisters,11/25/2015
5296562,4,M,Chinese or other ethnic group,White Hart Lane,01/12/2016
5297508,4,F,Black or Black British,,07/22/2016
5306162,13,F,Black or Black British,Hornsey,03/10/2017
5306379,13,Female,Asian / Asian British,Bruce Grove,05/22/2012
5312338,17,M,Chinese or other ethnic group,Bounds Green,08/01/2014
5325482,0,Male,White,Seven Sisters,12/18/2012
5327536,17,Male,Black / African / Caribbean / Black British,,08/21/2012
5328102,13,Male,Black / African / Caribbean / Black British,Not Stated,11/28/2012
5334386,4,M,Chinese or other ethnic group,Tottenham Green,11/07/2016
5334424,112,#N/A,#N/A,Not Stated,04/17/2012
5336809,11,Female,No data,Highgate,05/31/2012
5336809,14,F,Not stated,Highgate,11/20/2015
5339071,10,M,Black or Black British,St Ann's,03/20/2015
5339071,11,M,Black or Black British,St Ann's,03/30/2016
5339071,11,M,Black or Black British,St Ann's,06/23/2016
5341242,12,F,Not stated,West Green,06/04/2015
5341242,12,F,Not stated,West Green,06/04/2015
5347692,6,F,Black or Black British,Bruce Grove,05/23/2016
5353065,1,M,Asian or Asian British,Bounds Green,06/15/2017
5353963,1,M,White,White Hart Lane,05/26/2017
5365704,0,F,White,,01/19/2016
5369023,7,F,White,West Green,10/22/2015
5377867,,U,Not stated,Noel Park,08/25/2017
5388222,11,M,Black or Black British,,02/18/2015
5388863,13,M,Black or Black British,Seven Sisters,09/11/2017
5417205,0,F,Black or Black British,Seven Sisters,02/16/2016
5417377,11,F,,Crouch End,02/11/2016
5429696,2,F,Asian or Asian British,,06/18/2015
5429696,2,F,Asian or Asian British,,03/15/2016
5433167,9,Female,White,Fortis Green,12/18/2012
5436336,0,M,White,White Hart Lane,04/05/2016
5441299,4,M,,White Hart Lane,11/10/2015
5444859,14,M,Mixed,Tottenham Green,03/14/2016
5462465,9,F,Not stated,White Hart Lane,10/05/2016
5467852,10,F,Mixed,Tottenham Hale,11/14/2016
5471516,,U,Not stated,Bruce Grove,10/25/2016
5472365,0,Female,Black / African / Caribbean / Black British,St Ann's,05/14/2012
5472365,2,F,Black or Black British,St Ann's,06/23/2015
5473634,16,M,Asian or Asian British,Bruce Grove,10/01/2014
5473634,16,M,Asian or Asian British,Bruce Grove,01/19/2015
5482198,6,Male,Black / African / Caribbean / Black British,,06/26/2012
5482855,11,F,White,Woodside,05/15/2014
5486565,22,F,Mixed,,09/10/2015
5504288,12,F,White,Noel Park,10/09/2017
5504939,14,F,White,West Green,07/10/2015
5506559,5,F,Chinese or other ethnic group,,03/22/2016
5512944,15,M,Black or Black British,Tottenham Hale,06/01/2016
5517515,12,F,White,White Hart Lane,10/31/2017
5525006,5,F,White,White Hart Lane,06/23/2017
5529035,2,F,Mixed,,04/08/2015
5532084,13,Male,Black / African / Caribbean / Black British,Northumberland Park,10/12/2012
5540579,0,Male,Black / African / Caribbean / Black British,,06/14/2012
5540579,4,M,Black or Black British,Tottenham Hale,05/31/2016
5540579,4,M,Black or Black British,Tottenham Hale,03/08/2017
5551597,11,F,Black or Black British,Northumberland Park,08/26/2015
5568407,9,F,White,Bounds Green,05/26/2016
5568407,10,F,White,Bounds Green,10/16/2017
5584383,2,M,Black or Black British,White Hart Lane,09/15/2014
5584383,3,M,Black or Black British,White Hart Lane,06/01/2016
5584383,4,M,Black or Black British,White Hart Lane,09/29/2016
5584383,4,M,Black or Black British,White Hart Lane,02/10/2017
5588260,2,Female,Black / African / Caribbean / Black British,Tottenham Hale,12/10/2012
5588260,3,F,Black or Black British,Tottenham Hale,07/09/2014
5588260,5,F,Black or Black British,Tottenham Hale,09/25/2015
5596716,10,F,Mixed,White Hart Lane,04/21/2017
5600611,0,M,,Bounds Green,05/02/2017
5602167,0,M,Asian or Asian British,St Ann's,12/30/2014
5602167,1,M,Asian or Asian British,St Ann's,03/08/2016
5606583,2,F,Black or Black British,Tottenham Hale,04/28/2017
5620256,11,F,Not stated,St Ann's,11/03/2016
5622520,1,Male,White,,07/23/2012
5671689,4,M,Not stated,Stroud Green,03/21/2017
5694648,12,F,Chinese or other ethnic group,Noel Park,12/01/2015
5702225,3,U,Not stated,Northumberland Park,07/15/2015
5704532,11,M,Black or Black British,Bounds Green,05/25/2016
5707690,3,Male,Asian / Asian British,,04/05/2012
